uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
Q9Y3D3	MRPS16	mitochondrial ribosomal protein S16	21.4649	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q49AM1	MTERF2	mitochondrial transcription termination factor 2	21.4143	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	1	0	0	0
Q6IPR1	ETFRF1	electron transfer flavoprotein regulatory factor 1	21.348	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	1	0	0	0
P43304	GPD2	glycerol-3-phosphate dehydrogenase 2	21.2901	MIM	Metabolism > Carbohydrate metabolism > Glycerol phosphate shuttle | Metabolism > Electron carriers > Q-linked reactions, other	0	1	0	0
O95299	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	21.261	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O95298	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	21.219	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9GZT3	SLIRP	SRA stem-loop interacting RNA binding protein	21.211	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation	1	0	0	0
P00846	MT-ATP6	ATP synthase F0 subunit 6	21.1221	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P00403	MT-CO2	cytochrome c oxidase subunit II	21.1221	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BVV7	TIMM21	translocase of inner mitochondrial membrane 21	21.0878	MIM	Mitochondrial central dogma > Translation > Translation factors | Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
P51970	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	21.0863	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O94925	GLS	glutaminase	20.9853	MIM	Metabolism > Amino acid metabolism > Glutamate metabolism	0	1	0	0
Q9NX14	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11	20.8256	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q96HY7	DHTKD1	dehydrogenase E1 and transketolase domain containing 1	20.7995	Matrix	Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
Q96GK7	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	20.747	Matrix	0	1	0	0	0
Q92506	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8	20.727	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis | Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	1	0	0	0
Q9BX68	HINT2	histidine triad nucleotide binding protein 2	20.727	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	1	0	0	0
P82675	MRPS5	mitochondrial ribosomal protein S5	20.6794	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q5SQH8	C6orf136	chromosome 6 open reading frame 136	20.67	Matrix	0	1	0	0	0
Q8WW59	SPRYD4	SPRY domain containing 4	20.623	Matrix	0	1	0	0	0
A6NK58	LIPT2	lipoyl(octanoyl) transferase 2	20.6189	Matrix	Metabolism > Lipid metabolism > Lipoate insertion	1	0	0	0
Q16698	DECR1	2,4-dienoyl-CoA reductase 1	20.6061	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q9BYN8	MRPS26	mitochondrial ribosomal protein S26	20.5582	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9Y619	SLC25A15	solute carrier family 25 member 15	20.4855	MIM	Metabolism > Amino acid metabolism > Urea cycle | Small molecule transport > SLC25A family	0	1	0	0
P56181	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	20.4205	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q86WA6	BPHL	biphenyl hydrolase like	20.4068	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q9UJZ1	STOML2	stomatin like 2	20.4068	MIM	Protein import, sorting and homeostasis > Protein homeostasis	0	1	0	0
Q9Y3D2	MSRB2	methionine sulfoxide reductase B2	20.2816	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Sulfur metabolism	1	0	0	0
P83111	LACTB	lactamase beta	20.2415	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	1	0
O96008	TOMM40	translocase of outer mitochondrial membrane 40	20.2397	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM	0	0	0	1
Q6KCM7	SLC25A25	solute carrier family 25 member 25	20.2397	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family	0	1	0	0
Q3MIX3	ADCK5	aarF domain containing kinase 5	20.2277	unknown	0	0	0	0	0
Q6JQN1	ACAD10	acyl-CoA dehydrogenase family member 10	20.1818	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
A3KMH1	VWA8	von Willebrand factor A domain containing 8	20.1591	Matrix	0	1	0	0	0
Q9GZT6	CCDC90B	coiled-coil domain containing 90B	20.1315	MIM	0	0	1	0	0
Q9NVH1	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11	20.0999	MOM	Protein import, sorting and homeostasis > Protein import and sorting | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	0	0	1
Q9BT30	ALKBH7	alkB homolog 7	20.0806	Matrix	0	1	0	0	0
P23378	GLDC	glycine decarboxylase	20.0566	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Amino acid metabolism > Glycine cleavage system	1	0	0	0
P0DKB6	MPC1L	mitochondrial pyruvate carrier 1 like	20.0388	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	0	1	0	0
Q5T1C6	THEM4	thioesterase superfamily member 4	19.9875	MIM	Metabolism > Lipid metabolism	0	1	0	0
Q04837	SSBP1	single stranded DNA binding protein 1	19.9351	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	1	0	0	0
Q9P0M9	MRPL27	mitochondrial ribosomal protein L27	19.9351	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q8IWL3	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone	19.9351	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
P82664	MRPS10	mitochondrial ribosomal protein S10	19.918	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P27144	AK4	adenylate kinase 4	19.9135	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q9NVI7	ATAD3A	ATPase family AAA domain containing 3A	19.9009	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	1	0	0
Q9BZE1	MRPL37	mitochondrial ribosomal protein L37	19.8663	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9H7Z7	PTGES2	prostaglandin E synthase 2	19.8663	MIM	Metabolism > Lipid metabolism > Eicosanoid metabolism	0	1	0	0
Q9NNW7	TXNRD2	thioredoxin reductase 2	19.853	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins	1	0	0	0
Q6NUN0	ACSM5	acyl-CoA synthetase medium chain family member 5	19.853	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q9NZ45	CISD1	CDGSH iron sulfur domain 1	19.8223	MOM	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	0	0	0	1
Q8IXM3	MRPL41	mitochondrial ribosomal protein L41	19.7869	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q969Z3	MTARC2	mitochondrial amidoxime reducing component 2	19.7768	MOM	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex	0	0	0	1
P82932	MRPS6	mitochondrial ribosomal protein S6	19.7396	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q16540	MRPL23	mitochondrial ribosomal protein L23	19.7219	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9Y6N5	SQOR	sulfide quinone oxidoreductase	19.7219	MIM	Metabolism > Electron carriers > Q-linked reactions, other | Metabolism > Sulfur metabolism	0	1	0	0
O75880	SCO1	synthesis of cytochrome C oxidase 1	19.7152	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	0	1	0	0
O75600	GCAT	glycine C-acetyltransferase	19.7152	unknown	Metabolism > Amino acid metabolism > Glycine metabolism	0	0	0	0
Q6UB35	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	19.7152	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	1	0	0	0
O75521	ECI2	enoyl-CoA delta isomerase 2	19.6922	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
P14927	UQCRB	ubiquinol-cytochrome c reductase binding protein	19.6799	MIM	OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O75947	ATP5PD	ATP synthase peripheral stalk subunit d	19.6799	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O75964	ATP5MG	ATP synthase membrane subunit g	19.6799	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits | Mitochondrial dynamics and surveillance > Cristae formation	0	1	0	0
Q4VC31	CCDC58	coiled-coil domain containing 58	19.6799	IMS	0	0	0	1	0
Q9HCC0	MCCC2	methylcrotonoyl-CoA carboxylase 2	19.6753	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
Q96PE7	MCEE	methylmalonyl-CoA epimerase	19.672	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q9NZB8	MOCS1	molybdenum cofactor synthesis 1	19.6691	Matrix	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins	1	0	0	0
P22033	MMUT	methylmalonyl-CoA mutase	19.6453	Matrix	Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Vitamin metabolism > Vitamin B12 metabolism	1	0	0	0
Q9H1U9	SLC25A51	solute carrier family 25 member 51	19.5547	MIM	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism | Small molecule transport > SLC25A family	0	1	0	0
Q9UQ90	SPG7	SPG7 matrix AAA peptidase subunit, paraplegin	19.5533	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	0	1	0	0
P48201	ATP5MC3	ATP synthase membrane subunit c locus 3	19.5524	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q8NBU5	ATAD1	ATPase family AAA domain containing 1	19.4339	MOM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	0	0	0	1
Q96HP4	OXNAD1	oxidoreductase NAD binding domain containing 1	19.3897	Matrix	0	1	0	0	0
Q9H4K7	MTG2	mitochondrial ribosome associated GTPase 2	19.3602	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q6PI48	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	19.3589	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q4U2R6	MRPL51	mitochondrial ribosomal protein L51	19.3408	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P11498	PC	pyruvate carboxylase	19.3217	Matrix	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > TCA-associated | Metabolism > Vitamin metabolism > Biotin utilizing proteins	1	0	0	0
Q8N0X4	CLYBL	citramalyl-CoA lyase	19.28	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism	1	0	0	0
Q9NP80	PNPLA8	patatin like phospholipase domain containing 8	19.2324	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	1	0	0
O95822	MLYCD	malonyl-CoA decarboxylase	19.2305	Matrix	Metabolism > Lipid metabolism	1	0	0	0
Q96I23	PYURF	PIGY upstream reading frame	19.1515	unknown	0	0	0	0	0
O60830	TIMM17B	translocase of inner mitochondrial membrane 17B	19.1438	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway	0	1	0	0
Q9BYC8	MRPL32	mitochondrial ribosomal protein L32	19.1186	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q70HW3	SLC25A26	solute carrier family 25 member 26	19.0589	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q9UF12	PRODH2	proline dehydrogenase 2	19.0243	MIM	Metabolism > Amino acid metabolism > Glyoxylate metabolism | Metabolism > Electron carriers > Q-linked reactions, other	0	1	0	0
Q9NQR4	NIT2	nitrilase family member 2	18.9854	unknown	Metabolism > Detoxification	0	0	0	0
Q6P4F2	FDX2	ferredoxin 2	18.774	Matrix	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
P23368	ME2	malic enzyme 2	18.7687	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	1	0	0	0
P49411	TUFM	Tu translation elongation factor, mitochondrial	18.7687	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
Q02221	COX6A2	cytochrome c oxidase subunit 6A2	18.761	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q6PML9	SLC30A9	solute carrier family 30 member 9	18.7541	MIM	Small molecule transport	0	1	0	0
Q96BW9	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	18.7491	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	1	0	0
O14925	TIMM23	translocase of inner mitochondrial membrane 23	18.7491	MIM	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway	0	1	0	0
Q9NWS8	RMND1	required for meiotic nuclear division 1 homolog	18.7339	MIM	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation	0	1	0	0
O95140	MFN2	mitofusin 2	18.7088	MOM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Organelle contact sites	0	0	0	1
Q5SXM8	DNLZ	DNL-type zinc finger	18.6742	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	1	0	0	0
Q8N4Q1	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4	18.6102	IMS	Protein import, sorting and homeostasis > Protein import and sorting > MIA40	0	0	1	0
O14561	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	18.5522	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Lipid metabolism > Type II fatty acid synthesis | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | OXPHOS > OXPHOS subunits	0	1	0	0
Q08AH1	ACSM1	acyl-CoA synthetase medium chain family member 1	18.4477	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q86WW8	COA5	cytochrome c oxidase assembly factor 5	18.4367	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	0	1	0
Q96H96	COQ2	coenzyme Q2, polyprenyltransferase	18.3569	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q86YH6	PDSS2	decaprenyl diphosphate synthase subunit 2	18.3085	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q08426	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	18.2869	unknown	Metabolism > Lipid metabolism	0	0	0	0
O75489	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	18.2867	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9NRK6	ABCB10	ATP binding cassette subfamily B member 10	18.2703	MIM	Metabolism > Metals and cofactors > Heme synthesis and processing | Small molecule transport > ABC transporters	0	1	0	0
P17540	CKMT2	creatine kinase, mitochondrial 2	18.2617	MIM	Metabolism > Nucleotide metabolism > Creatine metabolism	0	1	0	0
P82663	MRPS25	mitochondrial ribosomal protein S25	18.2617	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9H845	ACAD9	acyl-CoA dehydrogenase family member 9	18.227	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9P0S2	COX16	cytochrome c oxidase assembly factor COX16	18.1871	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q96ND0	FAM210A	family with sequence similarity 210 member A	18.1771	MIM	0	0	1	0	0
Q9NPJ3	ACOT13	acyl-CoA thioesterase 13	18.1718	Matrix	Metabolism > Lipid metabolism	1	0	0	0
P50416	CPT1A	carnitine palmitoyltransferase 1A	18.158	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	0	0	0	1
Q9BTZ2	DHRS4	dehydrogenase/reductase 4	18.0707	Matrix	Metabolism > Vitamin metabolism > Vitamin A metabolism	1	0	0	0
Q8N945	PRELID2	PRELI domain containing 2	18.0411	IMS	0	0	0	1	0
Q9HA77	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	18.0124	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
O75323	NIPSNAP2	nipsnap homolog 2	18.0086	Matrix	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	1	0	0	0
P17568	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	17.9816	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q5XKP0	MICOS13	mitochondrial contact site and cristae organizing system subunit 13	17.9816	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	0	1	0	0
Q9NS18	GLRX2	glutaredoxin 2	17.9483	Matrix	Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Vitamin C metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
Q9NP92	MRPS30	mitochondrial ribosomal protein S30	17.9441	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O43819	SCO2	synthesis of cytochrome C oxidase 2	17.9306	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q99714	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10	17.883	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
Q96I59	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial	17.8532	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
Q6P087	RPUSD3	RNA pseudouridine synthase D3	17.8532	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
P51687	SUOX	sulfite oxidase	17.8457	IMS	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Sulfur metabolism	0	0	1	0
Q9UL12	SARDH	sarcosine dehydrogenase	17.7797	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	1	0	0	0
P52758	RIDA	reactive intermediate imine deaminase A homolog	17.7683	Matrix	0	1	0	0	0
P10176	COX8A	cytochrome c oxidase subunit 8A	17.7556	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P35270	SPR	sepiapterin reductase	17.7302	unknown	Metabolism > Metals and cofactors > Tetrahydrobiopterin synthesis	0	0	0	0
P39210	MPV17	mitochondrial inner membrane protein MPV17	17.715	MIM	Small molecule transport	0	1	0	0
Q8N4Q0	ZADH2	zinc binding alcohol dehydrogenase domain containing 2	17.667	unknown	Metabolism > Lipid metabolism > Eicosanoid metabolism	0	0	0	0
Q9H0U6	MRPL18	mitochondrial ribosomal protein L18	17.6657	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P30837	ALDH1B1	aldehyde dehydrogenase 1 family member B1	17.6418	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q96BP2	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1	17.6292	MIM	Mitochondrial central dogma > Translation > Mitochondrial ribosome	0	1	0	0
O60220	TIMM8A	translocase of inner mitochondrial membrane 8A	17.5999	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting	0	1	0	0
Q9Y277	VDAC3	voltage dependent anion channel 3	17.5999	MOM	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport	0	0	0	1
Q6NUK1	SLC25A24	solute carrier family 25 member 24	17.5999	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > SLC25A family	0	1	0	0
Q9Y5U8	MPC1	mitochondrial pyruvate carrier 1	17.5999	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	0	1	0	0
Q9H936	SLC25A22	solute carrier family 25 member 22	17.5999	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q9H0C2	SLC25A31	solute carrier family 25 member 31	17.5999	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family	0	1	0	0
Q9H1K4	SLC25A18	solute carrier family 25 member 18	17.5999	MIM	Small molecule transport > SLC25A family	0	1	0	0
Q96Q11	TRNT1	tRNA nucleotidyl transferase 1	17.5943	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	1	0	0	0
P14735	IDE	insulin degrading enzyme	17.5759	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
Q9Y2Q3	GSTK1	glutathione S-transferase kappa 1	17.5601	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	1	0	0	0
Q5ST30	VARS2	valyl-tRNA synthetase 2, mitochondrial	17.5169	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
P61604	HSPE1	heat shock protein family E (Hsp10) member 1	17.479	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	1	0	0	0
Q6P161	MRPL54	mitochondrial ribosomal protein L54	17.4674	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q96DV4	MRPL38	mitochondrial ribosomal protein L38	17.4383	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q14197	MRPL58	mitochondrial ribosomal protein L58	17.4104	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
Q9NZJ7	MTCH1	mitochondrial carrier 1	17.3541	MOM	Small molecule transport > SLC25A family	0	0	0	1
O43715	TRIAP1	TP53 regulated inhibitor of apoptosis 1	17.3524	IMS	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	0	0	1	0
Q96EY7	PTCD3	pentatricopeptide repeat domain 3	17.2962	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
Q12887	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	17.2748	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q92667	AKAP1	A-kinase anchoring protein 1	17.2637	MOM	Signaling > cAMP-PKA signaling	0	0	0	1
Q9HC36	MRM3	mitochondrial rRNA methyltransferase 3	17.2624	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
P54819	AK2	adenylate kinase 2	17.2313	IMS	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	0	0	1	0
Q9BUB7	TMEM70	transmembrane protein 70	17.2263	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q8NC60	NOA1	nitric oxide associated 1	17.1851	MIM	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	0	1	0	0
Q96AQ8	MCUR1	mitochondrial calcium uniporter regulator 1	17.1844	MIM	0	0	1	0	0
Q9P0S9	TMEM14C	transmembrane protein 14C	17.1833	MIM	0	0	1	0	0
O43677	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	17.1335	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9NZE8	MRPL35	mitochondrial ribosomal protein L35	17.0797	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O95167	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	17.0508	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q5T2R2	PDSS1	decaprenyl diphosphate synthase subunit 1	17.0241	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P16260	SLC25A16	solute carrier family 25 member 16	16.9789	MIM	Small molecule transport > SLC25A family	0	1	0	0
0	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	16.9759	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q53FZ2	ACSM3	acyl-CoA synthetase medium chain family member 3	16.9674	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
